Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
680250;5.372777777777777;43.30694444444445;"43°18'25.000""N 5°22'22.000""E";13203;"";9-11 R PEYSSONNEL BRIGADE MARINS POMPIERS MARSEILLE;13003;MARSEILLE 3E ARRONDISSEMENT;Bâtiment;51.0;Société Privée
686540;5.372777777777777;43.26777777777778;"43°16'4.000""N 5°22'22.000""E";13208;LA VIGIE;"2,4,6 AV DU COLONEL SEROT";13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
686936;5.622222222222222;43.246944444444445;"43°14'49.000""N 5°37'20.000""E";13085;BARBANAU;QUARTIER LA CARRAIRE CHATEAU BARBANAU ET LES BASTIDES;13830;ROQUEFORT LA BEDOULE;Pylône tubulaire;15.0;TOTEM
686998;5.019166666666667;43.41222222222222;"43°24'44.000""N 5°1'9.000""E";13056;"";AV GUY MOCQUET/ALLÉE DU MAS DE POUANE BÂT.50;13117;MARTIGUES;Immeuble;29.4;Société HLM
687870;5.4;43.31916666666667;"43°19'9.000""N 5°24'0.000""E";13213;"";5 BD MOULIN GUIEU;13013;MARSEILLE 13E ARRONDISSEMENT;Silo;22.0;"Copropriété, Syndic, SCI"
688294;5.543611111111111;43.30888888888889;"43°18'32.000""N 5°32'37.000""E";13005;LA BASTIDE CLAIRE;"2830 RTE D'EOURES";13400;AUBAGNE;Pylône tubulaire;18.0;HIVORY
690136;5.034722222222222;43.4175;"43°25'3.000""N 5°2'5.000""E";13056;LA RAYETTE;S.H DE MARTIGUES;13117;MARTIGUES;Pylône autostable;40.0;TOTEM
697688;5.176388888888889;43.33638888888889;"43°20'11.000""N 5°10'35.000""E";13021;"";"VALLON DE ROUET VIADUC DE L'AIGLE";13620;CARRY LE ROUET;"Ouvrage d'art (pont, viaduc)";26.0;SNCF Réseau
697782;5.419444444444444;43.3025;"43°18'9.000""N 5°25'10.000""E";13212;"";11 SQ PAUL ARENE;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;41.5;Société HLM
699066;5.058055555555556;43.36055555555556;"43°21'38.000""N 5°3'29.000""E";13056;LA GATASSE;D.49 ROUTE DE LA COURONNE;13117;MARTIGUES;Bâtiment;24.0;"Commune, communauté de commune"
703207;5.76;43.369166666666665;"43°22'9.000""N 5°45'36.000""E";83087;LE TARDEAU;CHEM RURAL DIT DE TARDEAU STATION DRN;83860;NANS LES PINS;Pylône autostable;19.0;TOTEM
706045;5.386111111111111;43.312222222222225;"43°18'44.000""N 5°23'10.000""E";13203;"";"9 R D'ORANGE QUARTIER CHUTES LAVIE";13003;MARSEILLE 3E ARRONDISSEMENT;Immeuble;32.0;"Copropriété, Syndic, SCI"
716635;5.365833333333334;43.291666666666664;"43°17'30.000""N 5°21'57.000""E";13207;"";TUNNEL VIEUX PORT DE MARSEILLE STATION SOUTERRAINE;13007;MARSEILLE 7E ARRONDISSEMENT;"Ouvrage de signalisation (portique routier, panneau routier)";6.0;Société Privée
718643;5.621111111111111;43.35388888888889;"43°21'14.000""N 5°37'16.000""E";13007;"";"ECH D'AURIOL A 52 PR 16.556 SENS 2";13390;AURIOL;Pylône autostable;32.0;"Sociétés d'Autoroutes"
730573;5.500555555555556;43.419444444444444;"43°25'10.000""N 5°30'2.000""E";13062;LA SOURCE REYGALET;DEPARTEMENTALE 8 - CSEC;13105;MIMET;pylône arbre;26.0;TOTEM
749839;5.133055555555556;43.33361111111111;"43°20'1.000""N 5°7'59.000""E";13104;"";STATION EPURATION;13960;SAUSSET LES PINS;Pylône autostable;33.5;ATC FRANCE
750870;5.533888888888889;43.403055555555554;"43°24'11.000""N 5°32'2.000""E";13101;PUITS GERMAIN;D.7 - CHEM DU PUITS GERMAIN;13119;SAINT SAVOURNIN;Pylône autostable;14.0;TOTEM
752053;5.37;43.394444444444446;"43°23'40.000""N 5°22'12.000""E";13106;LA VALLÉE DU MAIRE;"";13240;SEPTEMES LES VALLONS;Mât;6.0;TOTEM
752533;5.593611111111111;43.39111111111111;"43°23'28.000""N 5°35'37.000""E";13073;LES MATELOTS EST;"";13124;PEYPIN;Pylône autostable;13.0;TOTEM
756655;5.0536111111111115;43.40222222222222;"43°24'8.000""N 5°3'13.000""E";13056;"";5 BD CAMILLE PELLETAN;13117;MARTIGUES;Immeuble;23.7;"Copropriété, Syndic, SCI"
759406;5.376666666666667;43.2925;"43°17'33.000""N 5°22'36.000""E";13201;"";3-5 R SAINTE CENTRAL TÉLÉPHONIQUE;13001;MARSEILLE 1ER ARRONDISSEMENT;Immeuble;34.0;ORANGE Services Fixes
759414;5.3902777777777775;43.293055555555554;"43°17'35.000""N 5°23'25.000""E";13205;"";79 R ST PIERRE;13005;MARSEILLE 5E ARRONDISSEMENT;Immeuble;35.2;ORANGE Services Fixes
759422;5.364722222222222;43.416666666666664;"43°25'0.000""N 5°21'53.000""E";13071;BONSIGNOUR;ZAC DU PLAN DE CAMPAGNE A 51 TERRAIN PRIM INDUSTRIEL;13170;PENNES MIRABEAU;Pylône autostable;19.0;TOTEM
759432;5.393055555555556;43.33444444444444;"43°20'4.000""N 5°23'35.000""E";13214;"";9 BLD JOURDAN CENTRAL TELEPHONIQUE DE STE MARTHE;13014;MARSEILLE 14E ARRONDISSEMENT;Bâtiment;24.0;ORANGE Services Fixes
759437;5.358055555555556;43.35138888888889;"43°21'5.000""N 5°21'29.000""E";13215;"";239 AVENUE SAINT LOUIS - N.8 CENTRAL FT;13015;MARSEILLE 15E ARRONDISSEMENT;Bâtiment;34.0;ORANGE Services Fixes
759448;5.4191666666666665;43.29138888888889;"43°17'29.000""N 5°25'9.000""E";13212;"";555 R ST PIERRE;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;26.0;ORANGE Services Fixes
759450;5.499722222222222;43.28888888888889;"43°17'20.000""N 5°29'59.000""E";13211;"";67 68 AVE ST MENET CENTRAL TELEPHONIQUE ST MENET;13011;MARSEILLE 11E ARRONDISSEMENT;Bâtiment;19.0;ORANGE Services Fixes
759632;5.410277777777778;43.321666666666665;"43°19'18.000""N 5°24'37.000""E";13213;"";9 BD VALETTE CENTRAL TELEPHONIQUE;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;35.0;ORANGE Services Fixes
760906;5.1883333333333335;43.36361111111111;"43°21'49.000""N 5°11'18.000""E";13033;CASTELLAS;VALLON DU PAS DE LA FOS VILLAGE WESTERN D9;13820;ENSUES LA REDONNE;Pylône autostable;13.0;TOTEM
760923;5.416666666666667;43.27444444444444;"43°16'28.000""N 5°25'0.000""E";13210;"";211 BD ROMAIN ROLLAND;13010;MARSEILLE 10E ARRONDISSEMENT;Immeuble;38.0;Société HLM
760925;5.3405555555555555;43.43388888888889;"43°26'2.000""N 5°20'26.000""E";13019;LA GUERINE;FERME DE JOSSELET RTE DES PENNES-MIRABEAU;13480;CABRIES;Pylône tubulaire;18.0;TOTEM
760927;5.391944444444444;43.4275;"43°25'39.000""N 5°23'31.000""E";13015;LES CHABAUDS SUD;RUE MARCEL DASSAULT QUARTIER DES CHABAUDS;13320;BOUC BEL AIR;Pylône autostable;14.0;TOTEM
760935;5.256666666666667;43.339166666666664;"43°20'21.000""N 5°15'24.000""E";13088;NIOLON;CHEM DE LA BATTERIE CLUB DES CALANQUAIS;13740;ROVE;Monument religieux;12.0;"Commune, communauté de commune"
760948;5.201666666666666;43.331944444444446;"43°19'55.000""N 5°12'6.000""E";13033;"";"15,AVENUE MARTIN VILLA AURORE";13820;ENSUES LA REDONNE;Immeuble;11.0;Particulier
760956;5.276388888888889;43.35777777777778;"43°21'28.000""N 5°16'35.000""E";13088;"L'ESTABLON";NATIONALE 568 - VALLON DU GIPIER;13740;ROVE;Mât;10.0;"Commune, communauté de commune"
760997;5.3886111111111115;43.25861111111111;"43°15'31.000""N 5°23'19.000""E";13208;"";R CALLELONGUE PARKING STADE J.BOUIN;13008;MARSEILLE 8E ARRONDISSEMENT;Pylône tubulaire;22.0;TOTEM
760999;5.415277777777778;43.27916666666667;"43°16'45.000""N 5°24'55.000""E";13210;"";300 BD DE LA CAPELETTE;13010;MARSEILLE 10E ARRONDISSEMENT;Immeuble;29.0;"Copropriété, Syndic, SCI"
761002;5.646388888888889;43.37027777777778;"43°22'13.000""N 5°38'47.000""E";13007;"";QUARTIER DES ARTAUDS;13390;AURIOL;Pylône tubulaire;26.0;TOTEM
761004;5.369166666666667;43.33722222222222;"43°20'14.000""N 5°22'9.000""E";13215;LES ARNAVAUX;"80, AV DES AYGALADES BD FRÉDÉRIC SAUVAGE IMMEUBLE LA VISITATION BAT K";13015;MARSEILLE 15E ARRONDISSEMENT;Immeuble;21.0;Société HLM
761006;5.393611111111111;43.312777777777775;"43°18'46.000""N 5°23'37.000""E";13204;"";1 B  AV. DES CHUTES LAVIE HLM MÉDITERRANÉE;13004;MARSEILLE 4E ARRONDISSEMENT;Immeuble;38.0;"Copropriété, Syndic, SCI"
761011;5.598888888888888;43.32361111111111;"43°19'25.000""N 5°35'56.000""E";13005;QUARTIER BONNEHERBES;CHEM DE CARNAVAN;13400;AUBAGNE;Pylône tubulaire;12.0;TOTEM
761016;5.239444444444445;43.393055555555556;"43°23'35.000""N 5°14'22.000""E";13043;"";BLD VICTOR HUGO TERRAIN DE SPORTS;13180;GIGNAC LA NERTHE;Pylône tubulaire;25.0;"Commune, communauté de commune"
761018;5.366666666666666;43.305277777777775;"43°18'19.000""N 5°22'0.000""E";13202;"";"2, PL JOLIETTE CENTRAL TÉLÉPHONIQUE";13002;MARSEILLE 2E ARRONDISSEMENT;Bâtiment;38.0;ORANGE Services Fixes
761022;5.436944444444444;43.33;"43°19'48.000""N 5°26'13.000""E";13213;"";ALLÉE DES BOUVREUILS;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;21.0;Société HLM
761027;5.4366666666666665;43.29833333333333;"43°17'54.000""N 5°26'12.000""E";13212;"";10/12 ALLÉE DE LA GRANDE BASTIDE GAZAULX;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;20.0;Société HLM
761029;5.448611111111111;43.301944444444445;"43°18'7.000""N 5°26'55.000""E";13212;LES CAILLOLS;ADM. : AV. LOUIS MALOSSE RÉSIDENCE LES CAILLOLS;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;19.0;Société HLM
761031;5.5775;43.29472222222222;"43°17'41.000""N 5°34'39.000""E";13005;LES PASSONS;CHEM DU CHÂTEAU HLM PASSONS 2;13400;AUBAGNE;Immeuble;19.0;Société HLM
761033;5.416666666666667;43.2625;"43°15'45.000""N 5°25'0.000""E";13209;"";119-121 ANCIEN CHEM DE CASSIS IMM GRAND PRÉ;13009;MARSEILLE 9E ARRONDISSEMENT;Immeuble;19.0;"Copropriété, Syndic, SCI"
761039;4.793611111111111;43.40083333333333;"43°24'3.000""N 4°47'37.000""E";13078;"";R DE LA LIBERTE CENTRAL TELEPHONIQUE;13230;PORT SAINT LOUIS DU RHONE;Pylône autostable;31.0;TOTEM
761051;5.401111111111111;43.24888888888889;"43°14'56.000""N 5°24'4.000""E";13209;"";RUE LOUIS CONTE TREILLER;13009;MARSEILLE 9E ARRONDISSEMENT;Bâtiment;26.0;ORANGE Services Fixes
761056;5.400277777777778;43.30222222222222;"43°18'8.000""N 5°24'1.000""E";13204;"";"23,R FONDERE";13004;MARSEILLE 4E ARRONDISSEMENT;Immeuble;30.0;ORANGE Services Fixes
761067;5.349722222222222;43.280833333333334;"43°16'51.000""N 5°20'59.000""E";13207;"";R DE LA BATTERIE DES LIONS;13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;22.0;"Etat, Ministère"
761083;5.295277777777778;43.408055555555556;"43°24'29.000""N 5°17'43.000""E";13071;LES JONQUIERS;N.368;13170;PENNES MIRABEAU;Pylône autostable;22.0;TOTEM
761088;5.385;43.280833333333334;"43°16'51.000""N 5°23'6.000""E";13208;"";"12, R FARGES";13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;35.0;"Copropriété, Syndic, SCI"
761096;5.397222222222222;43.27194444444444;"43°16'19.000""N 5°23'50.000""E";13208;"";2 BD RABATAU PARC DES EXPOSITION - HALL 6;13008;MARSEILLE 8E ARRONDISSEMENT;Bâtiment;29.0;Société Privée
761103;5.406666666666666;43.31305555555556;"43°18'47.000""N 5°24'24.000""E";13204;"";"R D'ALBE";13004;MARSEILLE 4E ARRONDISSEMENT;Immeuble;27.0;Société HLM
761105;5.375277777777778;43.28611111111111;"43°17'10.000""N 5°22'31.000""E";13206;"";26 R MONTEVIDEO;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
761113;5.633055555555556;43.29472222222222;"43°17'41.000""N 5°37'59.000""E";13042;"";MONTEE DU RESERVOIR DE SIGARASSE;13420;GEMENOS;Pylône autostable;26.4;"Commune, communauté de commune"
761116;5.3775;43.29638888888889;"43°17'47.000""N 5°22'39.000""E";13201;"";"41, LA CANEBIÈRE IMM LE GÉNÉRALI COURS BELSUNCE";13001;MARSEILLE 1ER ARRONDISSEMENT;Immeuble;42.0;"Copropriété, Syndic, SCI"
761118;5.369722222222222;43.29055555555556;"43°17'26.000""N 5°22'11.000""E";13207;"";56 BD DE LA CORDERIE;13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;34.0;"Copropriété, Syndic, SCI"
761122;5.387777777777778;43.28055555555556;"43°16'50.000""N 5°23'16.000""E";13208;"";6 ALL TURCAT MERY;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;33.0;"Copropriété, Syndic, SCI"
761394;5.586111111111111;43.312222222222225;"43°18'44.000""N 5°35'10.000""E";13005;"";QUARTIER BEAUDINARD;13400;AUBAGNE;Pylône autostable;15.0;TOTEM
761396;5.403611111111111;43.29805555555556;"43°17'53.000""N 5°24'13.000""E";13204;"";59-63-65 AV DU MARÉCHAL FOCH;13004;MARSEILLE 4E ARRONDISSEMENT;Immeuble;38.4;"Copropriété, Syndic, SCI"
761414;5.374444444444444;43.290277777777774;"43°17'25.000""N 5°22'28.000""E";13206;"";26-28 COURS PIERRE PUGET;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;31.0;"Copropriété, Syndic, SCI"
761418;5.409722222222222;43.215555555555554;"43°12'56.000""N 5°24'35.000""E";13209;"";CHEM DE SORMIOU;13009;MARSEILLE 9E ARRONDISSEMENT;Mât;8.0;TOTEM
761420;5.449166666666667;43.29333333333334;"43°17'36.000""N 5°26'57.000""E";13211;"";AV BERNARD LECACHE;13011;MARSEILLE 11E ARRONDISSEMENT;Immeuble;42.0;"Copropriété, Syndic, SCI"
761428;5.414722222222222;43.35111111111111;"43°21'4.000""N 5°24'53.000""E";13213;LA BATARELLE;CHEM DE PARTY HLM LA BASSE BATARELLE;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;20.0;Société HLM
761432;5.198055555555555;43.39416666666666;"43°23'39.000""N 5°11'53.000""E";13054;RAPHELLE;ZAC N°568 BEAUSSET FLORIDES;13700;MARIGNANE;Immeuble;13.0;Particulier
761434;5.393611111111111;43.28777777777778;"43°17'16.000""N 5°23'37.000""E";13205;"";"57,59 R STE CÉCILE";13005;MARSEILLE 5E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
761436;5.589444444444444;43.29138888888889;"43°17'29.000""N 5°35'22.000""E";13005;"";QUARTIER LES BONNES NOUVELLES - Z.I LES PALUDS;13400;AUBAGNE;Pylône autostable;14.0;TOTEM
761440;5.419722222222222;43.326388888888886;"43°19'35.000""N 5°25'11.000""E";13213;"";"67, AV DE LA ROSE PARC DES ROSES";13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;36.0;"Copropriété, Syndic, SCI"
761442;5.267777777777778;43.42138888888889;"43°25'17.000""N 5°16'4.000""E";13117;"";"130 AVENUE DE L'EUROPE SCI LE CRISTAL ZAC DE L ANJOLY";13127;VITROLLES;Immeuble;14.0;"Copropriété, Syndic, SCI"
761446;5.580277777777778;43.28388888888889;"43°17'2.000""N 5°34'49.000""E";13005;"";CHEM DU QUARTIER DE VAUX INTERSEC A50 ET A52;13400;AUBAGNE;Pylône autostable;23.0;BOUYGUES
761448;5.453888888888889;43.285555555555554;"43°17'8.000""N 5°27'14.000""E";13211;"";AV. JACQUES BONFORT;13011;MARSEILLE 11E ARRONDISSEMENT;Immeuble;29.0;Société HLM
761450;5.380277777777778;43.28777777777778;"43°17'16.000""N 5°22'49.000""E";13206;"";32 R EDMOND ROSTAND;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;24.0;Société Privée
761453;5.358888888888889;43.32833333333333;"43°19'42.000""N 5°21'32.000""E";13202;"";"173, CHEM DE MADRAGUE VILLE";13002;MARSEILLE 2E ARRONDISSEMENT;Immeuble;18.0;"Copropriété, Syndic, SCI"
761457;5.6225000000000005;43.27972222222222;"43°16'47.000""N 5°37'21.000""E";13042;Z.A PLAINE DE JOUQUES;"1161, CHEM DE LA STE BAUME KEY WEST";13420;GEMENOS;Pylône autostable;23.0;Particulier
761462;5.46;43.3475;"43°20'51.000""N 5°27'36.000""E";13075;"";"BD ANDRÉ MALRAUX RÉSIDENCE L'ESTELLE - LES EGLANTIERS";13380;PLAN DE CUQUES;Immeuble;20.0;Société HLM
761466;5.563611111111111;43.290277777777774;"43°17'25.000""N 5°33'49.000""E";13005;LE PETIT CANEDEL;CHEM DU PETIT CANEDEL;13400;AUBAGNE;Immeuble;30.0;Société HLM
761473;5.378611111111111;43.305277777777775;"43°18'19.000""N 5°22'43.000""E";13203;"";3 PL VICTOR HUGO FAC ST CHARLES;13003;MARSEILLE 3E ARRONDISSEMENT;Immeuble;17.0;"Etat, Ministère"
761480;5.351111111111111;43.36222222222222;"43°21'44.000""N 5°21'4.000""E";13215;"";AV. DE LA VISTE CTRE CIAL GRAND LITTORAL;13015;MARSEILLE 15E ARRONDISSEMENT;Bâtiment;19.0;Société Privée
762063;5.39;43.32361111111111;"43°19'25.000""N 5°23'24.000""E";13214;"";100 CHEM DE STE-MARTHE BD CHARLES MORETTI PROLONGÉ;13014;MARSEILLE 14E ARRONDISSEMENT;Immeuble;31.0;"Copropriété, Syndic, SCI"
762071;5.2225;43.408611111111114;"43°24'31.000""N 5°13'21.000""E";13054;LE CARESTIER;"AV. DES COMBATTANTS D'AFRIQUE DU NORD CITÉ LA CHAUME";13700;MARIGNANE;Immeuble;22.0;Société HLM
762073;5.325833333333334;43.413333333333334;"43°24'48.000""N 5°19'33.000""E";13071;ESPLANADE DU SOLEIL;3 R J. MERMOZ LA TUILIÈRE;13170;PENNES MIRABEAU;Pylône autostable;13.0;ORANGE
762077;5.429722222222222;43.30694444444445;"43°18'25.000""N 5°25'47.000""E";13212;"";42 AV DU 24 AVRIL 1915 RÉSIDENCE LES LIERRES-ENTRÉE 6 À 9 OPAC SUD;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;20.0;Société HLM
762079;5.469722222222222;43.429722222222225;"43°25'47.000""N 5°28'11.000""E";13062;PUITS GÉRARD;ZI BIVER;13105;MIMET;Immeuble;15.0;Société Privée
762081;5.3825;43.31916666666667;"43°19'9.000""N 5°22'57.000""E";13214;"";12 R DE LA CARRIÈRE;13014;MARSEILLE 14E ARRONDISSEMENT;Immeuble;18.0;"Copropriété, Syndic, SCI"
762083;5.383611111111111;43.29277777777778;"43°17'34.000""N 5°23'1.000""E";13206;"";"5, BD THÉODORE THURNER COURS JULIEN";13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
762085;5.405555555555556;43.28;"43°16'48.000""N 5°24'20.000""E";13210;"";6 BD ST JEAN HAUTS DE ST JEAN;13010;MARSEILLE 10E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
762089;5.365277777777778;43.23916666666667;"43°14'21.000""N 5°21'55.000""E";13208;"";150 AV MONTREDON;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;21.0;Société HLM
762095;5.411666666666667;43.33583333333333;"43°20'9.000""N 5°24'42.000""E";13213;"";AVE ESCADRILLE NORMANDIE/NIEMEN FAC SCIENCES & TECHNIQUES;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;32.0;"Etat, Ministère"
762101;5.729722222222222;43.26888888888889;"43°16'8.000""N 5°43'47.000""E";13030;LA MESSUGUIERE;"PARC D'ATTRACTIONS - RN 8";13780;CUGES LES PINS;Pylône autostable;28.0;ATC FRANCE
762103;5.4158333333333335;43.33027777777778;"43°19'49.000""N 5°24'57.000""E";13213;ST JEROME;"19, R DES POLYTRES";13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;17.0;"Copropriété, Syndic, SCI"
762105;5.624444444444444;43.19;"43°11'24.000""N 5°37'28.000""E";13028;LE CLOS DES PLAGES;28 AV THÉODORE AUBANEL - VILLA ALIDADE;13600;CIOTAT;Immeuble;16.0;"Copropriété, Syndic, SCI"
762116;5.429722222222222;43.26972222222222;"43°16'11.000""N 5°25'47.000""E";13210;"";4 ALLÉE DE ST CYR RESIDENCE VAL DES PINS;13010;MARSEILLE 10E ARRONDISSEMENT;Immeuble;18.0;"Copropriété, Syndic, SCI"
762139;5.1194444444444445;43.397222222222226;"43°23'50.000""N 5°7'10.000""E";13026;"";R JEAN PEYROT GASTON CUNY;13220;CHATEAUNEUF LES MARTIGUES;"Château d'eau - réservoir";25.0;"Commune, communauté de commune"
762207;5.591388888888889;43.251666666666665;"43°15'6.000""N 5°35'29.000""E";13085;"";BD THÉODORE AUBANEL FONDATION MAISON DE LA GENDARMERIE VILLAGE VACANCES;13830;ROQUEFORT LA BEDOULE;Pylône autostable;21.0;Gendarmerie
762616;4.985833333333334;43.41833333333334;"43°25'6.000""N 4°59'9.000""E";13077;"";BD DE LA MÉRINDOLE ZI LA GRAND-COLLE;13110;PORT DE BOUC;Pylône autostable;12.0;TOTEM
762622;5.285555555555556;43.41777777777778;"43°25'4.000""N 5°17'8.000""E";13071;"";"7 R EMILE ZOLA ZAC DE L'AGAVON";13170;PENNES MIRABEAU;Pylône autostable;16.5;"Copropriété, Syndic, SCI"
762624;5.224722222222222;43.418055555555554;"43°25'5.000""N 5°13'29.000""E";13054;"";CHEM DU COUVENT BT M18/20;13700;MARIGNANE;Immeuble;20.0;"Copropriété, Syndic, SCI"
762626;5.4825;43.353611111111114;"43°21'13.000""N 5°28'57.000""E";13002;"";10 CHEM DE LA SURE LE LOGIS NEUF;13190;ALLAUCH;Immeuble;14.0;Particulier
762630;4.8125;43.39388888888889;"43°23'38.000""N 4°48'45.000""E";13078;CARREFOUR GARROUYAS;AV MAX DORMOY ZA DU MALEBARGE;13230;PORT SAINT LOUIS DU RHONE;Pylône autostable;31.0;TOTEM
762632;5.201944444444444;43.416666666666664;"43°25'0.000""N 5°12'7.000""E";13054;FONTINELLES;R PIERRE RENÉ MAYAN PARC DES SPORTS DU BOLMON;13700;MARIGNANE;Pylône tubulaire;25.0;HIVORY
762634;5.3805555555555555;43.3025;"43°18'9.000""N 5°22'50.000""E";13201;"";GARE ST CHARLES ESPLANADES;13001;MARSEILLE 1ER ARRONDISSEMENT;Bâtiment;30.0;SNCF Réseau
762638;4.979166666666667;43.4225;"43°25'21.000""N 4°58'45.000""E";13077;ZI LA GRANDE COLLE;BLD DE LA MÉRINDOLE AV DES PINS;13110;PORT DE BOUC;Pylône autostable;24.0;TOTEM
762642;5.341944444444445;43.367777777777775;"43°22'4.000""N 5°20'31.000""E";13215;"";ALLÉE DE LA JOUGARELLE CITÉ LA CASTELLANE - BÂTIMENT A;13015;MARSEILLE 15E ARRONDISSEMENT;Immeuble;31.0;Société HLM
762644;5.384166666666666;43.28722222222222;"43°17'14.000""N 5°23'3.000""E";13206;"";2 R COMMANDANT IMHAUS;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;36.0;"Copropriété, Syndic, SCI"
762648;5.385555555555555;43.269444444444446;"43°16'10.000""N 5°23'8.000""E";13208;"";393 AV DU PRADO;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;36.0;"Copropriété, Syndic, SCI"
762650;5.4494444444444445;43.333888888888886;"43°20'2.000""N 5°26'58.000""E";13213;LA CROIX ROUGE;10 GRAND RUE/LA CROIX ROUGE;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;20.0;Particulier
762654;5.0569444444444445;43.395;"43°23'42.000""N 5°3'25.000""E";13056;"";R GUSTAVE EIFFEL RÉS BOUDÈME;13117;MARTIGUES;Immeuble;31.0;Société HLM
762658;5.36;43.286944444444444;"43°17'13.000""N 5°21'36.000""E";13207;"";"79, R SAUVEUR TOBELEM";13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;25.0;"Copropriété, Syndic, SCI"
762660;5.455;43.29361111111111;"43°17'37.000""N 5°27'18.000""E";13211;"";BD DE LA POMME;13011;MARSEILLE 11E ARRONDISSEMENT;Immeuble;21.0;ORANGE Services Fixes
762664;5.235555555555556;43.41972222222222;"43°25'11.000""N 5°14'8.000""E";13102;"";170 BD ABBADIE;13730;SAINT VICTORET;Bâtiment;13.0;"Copropriété, Syndic, SCI"
762666;5.393888888888889;43.27166666666667;"43°16'18.000""N 5°23'38.000""E";13208;"";BD MICHELET ROND-POINT DU PRADO PALAIS DES CONGRÈS;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;14.0;Société Privée
762668;5.399444444444445;43.29972222222222;"43°17'59.000""N 5°23'58.000""E";13204;MONTE CRISTO;22 R DES ORGUES;13004;MARSEILLE 4E ARRONDISSEMENT;Immeuble;35.0;"Copropriété, Syndic, SCI"
762670;5.388333333333334;43.28611111111111;"43°17'10.000""N 5°23'18.000""E";13206;"";44 COURS GOUFFÉ MAISON DES ARMÉNIENS;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;11.0;Association
762680;5.3725;43.32;"43°19'12.000""N 5°22'21.000""E";13203;"";BD FERDINAND DE LESSEPS;13003;MARSEILLE 3E ARRONDISSEMENT;Immeuble;38.0;"Copropriété, Syndic, SCI"
762682;5.381666666666667;43.29527777777778;"43°17'43.000""N 5°22'54.000""E";13201;"";12 COURS LIEUTAUD;13001;MARSEILLE 1ER ARRONDISSEMENT;Immeuble;21.0;"Copropriété, Syndic, SCI"
762684;5.473055555555556;43.30305555555555;"43°18'11.000""N 5°28'23.000""E";13212;"";118 AV DES PEINTRES ROUX RESTAURANT CROCODILE;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;14.0;"Copropriété, Syndic, SCI"
762693;5.5408333333333335;43.28333333333333;"43°17'0.000""N 5°32'27.000""E";13005;LE CHARREL;N.8 - RN DE PARIS RÉSIDENCE ENSOLEIADO;13400;AUBAGNE;Immeuble;25.0;ORANGE
762703;5.390833333333333;43.30388888888889;"43°18'14.000""N 5°23'27.000""E";13201;"";52 R DU COMMANDANT MAGES;13001;MARSEILLE 1ER ARRONDISSEMENT;Immeuble;27.0;"Copropriété, Syndic, SCI"
762705;5.208888888888889;43.41222222222222;"43°24'44.000""N 5°12'32.000""E";13054;"";CHEM ST PIERRE;13700;MARIGNANE;Immeuble;25.0;ORANGE Services Fixes
762708;5.376944444444445;43.32805555555556;"43°19'41.000""N 5°22'37.000""E";13214;"";23-25 R LÉO LAGRANGE;13014;MARSEILLE 14E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
