Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
605413;2.34;48.76305555555555;"48°45'47.000""N 2°20'24.000""E";94021;"";"80, AV G. GUYNEMER TERRAIN M.I.N.";94550;CHEVILLY LARUE;Pylône tubulaire;20.5;TOTEM
605417;2.3644444444444446;48.76138888888889;"48°45'41.000""N 2°21'52.000""E";94021;"";"232, R DU PETIT LE ROY";94550;CHEVILLY LARUE;Bâtiment;31.0;ORANGE Services Fixes
606015;2.4411111111111112;48.78861111111111;"48°47'19.000""N 2°26'28.000""E";94028;"";R PASTEUR VALERY RADOT PARKING PALAIS DES SPORTS R. DUBRON - UNIVERSITÉ D;94000;CRETEIL;Pylône tubulaire;26.4;HIVORY
607222;2.306111111111111;48.97277777777778;"48°58'22.000""N 2°18'22.000""E";95210;"";2/4 R DE LA LIBÉRATION;95880;ENGHIEN LES BAINS;Immeuble;23.6;Société HLM
607228;2.088888888888889;49.06027777777778;"49°3'37.000""N 2°5'20.000""E";95500;"";"6, R ROBERT SCHUMANN";95000;PONTOISE;Immeuble;27.0;Société HLM
608641;2.296111111111111;48.882777777777775;"48°52'58.000""N 2°17'46.000""E";75117;"";79 AV NIEL;75017;PARIS 17E ARRONDISSEMENT;Immeuble;36.0;"Copropriété, Syndic, SCI"
609149;2.299722222222222;48.91388888888889;"48°54'50.000""N 2°17'59.000""E";92004;"";48-50 AV. DES GRÉSILLONS;92600;ASNIERES SUR SEINE;Immeuble;30.0;"Copropriété, Syndic, SCI"
609515;2.3041666666666667;48.881388888888885;"48°52'53.000""N 2°18'15.000""E";75117;"";27 R DE MÉDÉRIC;75017;PARIS 17E ARRONDISSEMENT;Immeuble;38.0;ORANGE Services Fixes
609570;2.499722222222222;48.75277777777778;"48°45'10.000""N 2°29'59.000""E";94004;"";3 PL. DE LA PINÈDE AV. CHARLES DE GAULLE;94470;BOISSY SAINT LEGER;Immeuble;37.0;Société HLM
609891;2.5219444444444443;48.71944444444444;"48°43'10.000""N 2°31'19.000""E";94075;"";"43, R DE YERRES LES ATELIERS DE BEAUMONTS";94440;VILLECRESNES;Pylône autostable;33.0;ATC FRANCE
610934;2.212222222222222;48.83972222222222;"48°50'23.000""N 2°12'44.000""E";92064;PARC DE MONTRETOUT;"ALLÉE DE RETZ BAIE D'AÉRATION DU TUNNEL DE ST CLOUD";92210;SAINT CLOUD;Local technique;33.5;DDE
610963;2.2516666666666665;48.834722222222226;"48°50'5.000""N 2°15'6.000""E";92012;"";57 R MARCEL DASSAULT CPE;92100;BOULOGNE BILLANCOURT;Bâtiment;33.0;ORANGE Services Fixes
611722;2.5036111111111112;49.04527777777778;"49°2'43.000""N 2°30'13.000""E";95351;LA LUTECE;15 PL JEAN-BAPTISTE COROT;95380;LOUVRES;Bâtiment;18.0;Société HLM
611728;2.5044444444444443;48.835;"48°50'6.000""N 2°30'16.000""E";94058;"";107 AV PIERRE BROSSOLETTE;94170;PERREUX SUR MARNE;Immeuble;18.0;"Copropriété, Syndic, SCI"
611741;2.685277777777778;48.655277777777776;"48°39'19.000""N 2°41'7.000""E";77455;BOIS DE RUBANTEL;CHEM DE MEILLANT;77111;SOIGNOLLES EN BRIE;Pylône autostable;38.0;ATC FRANCE
611961;2.318888888888889;48.83416666666667;"48°50'3.000""N 2°19'8.000""E";75114;"";67 R RAYMOND LOSSERAND;75014;PARIS 14E ARRONDISSEMENT;Immeuble;30.0;"Copropriété, Syndic, SCI"
611977;2.358888888888889;48.90611111111111;"48°54'22.000""N 2°21'32.000""E";93066;"";84 AV DU PRÉSIDENT WILSON SOCIÉTÉ ESPACE;93200;SAINT DENIS;Immeuble;24.0;"Copropriété, Syndic, SCI"
611983;2.3369444444444443;48.84861111111111;"48°50'55.000""N 2°20'13.000""E";75106;"";15 R DE VAUGIRARD;75006;PARIS 6E ARRONDISSEMENT;Bâtiment;36.0;"Etat, Ministère"
611989;2.6622222222222223;48.76305555555555;"48°45'47.000""N 2°39'44.000""E";77350;"";"R DE LA FERME DU PRESBYTÈRE STATION D'ÉPURATION";77330;OZOIR LA FERRIERE;Pylône autostable;30.0;TOTEM
612084;2.206111111111111;49.003055555555555;"49°0'11.000""N 2°12'22.000""E";95424;"";"17 R DE L'ESPERANCE FOYER AUTIN";95370;MONTIGNY LES CORMEILLES;Immeuble;33.0;Société HLM
612735;2.375;48.86638888888889;"48°51'59.000""N 2°22'30.000""E";75111;"";"7, CITÉ D'ANGOULÊME";75011;PARIS 11E ARRONDISSEMENT;Bâtiment;25.0;"Copropriété, Syndic, SCI"
613364;2.2797222222222224;48.89833333333333;"48°53'54.000""N 2°16'47.000""E";92044;"";154 R ANATOLE FRANCE;92300;LEVALLOIS PERRET;Immeuble;38.0;"Copropriété, Syndic, SCI"
613451;2.3855555555555554;48.615833333333335;"48°36'57.000""N 2°23'8.000""E";91086;"";R CHARLES DE GAULLE COMPLEXE SPORTIF HENRY MARCILLE;91070;BONDOUFLE;Pylône tubulaire;30.0;"Commune, communauté de commune"
613457;2.484166666666667;48.60666666666667;"48°36'24.000""N 2°29'3.000""E";91174;"";R DU BAS COUDRAY;91100;CORBEIL ESSONNES;Pylône autostable;36.0;TOTEM
613986;2.3152777777777778;48.95916666666667;"48°57'33.000""N 2°18'55.000""E";93031;"";20 AV LÉON BLUM LES GRADINS;93800;EPINAY SUR SEINE;Immeuble;37.3;"Copropriété, Syndic, SCI"
613992;2.2955555555555556;48.958888888888886;"48°57'32.000""N 2°17'44.000""E";93031;"";2/4 R DE RENNES;93800;EPINAY SUR SEINE;Immeuble;45.0;Société HLM
614101;2.373611111111111;48.864444444444445;"48°51'52.000""N 2°22'25.000""E";75111;"";1 R DU MARCHE DE POPINCOURT;75011;PARIS 11E ARRONDISSEMENT;Immeuble;30.0;Société HLM
614506;2.0327777777777776;48.92166666666667;"48°55'18.000""N 2°1'58.000""E";78498;"";22-26 R RONSARD;78300;POISSY;Immeuble;20.4;"Commune, communauté de commune"
614804;2.3830555555555555;48.91361111111111;"48°54'49.000""N 2°22'59.000""E";93001;"";R A. DOMART R DU DR PESQUÉ;93300;AUBERVILLIERS;Bâtiment;34.0;ORANGE Services Fixes
614810;1.826111111111111;48.62416666666667;"48°37'27.000""N 1°49'34.000""E";78517;"";19 R GUSTAVE EIFFEL ZI;78120;RAMBOUILLET;Pylône autostable;50.0;HIVORY
614862;2.004722222222222;48.90222222222222;"48°54'8.000""N 2°0'17.000""E";78007;BOIS DE PONCY;TERRAIN COMMUNAL INTERSECTION A13/RD30;78240;AIGREMONT;Pylône autostable;28.0;ORANGE
614948;2.5169444444444444;48.99805555555555;"48°59'53.000""N 2°31'1.000""E";95527;"";11 ALL DES VERGERS ZAC DU  PARC DE ROISSY  EN FRANCE HOTEL GOLDEN-TULIP;95700;ROISSY EN FRANCE;Bâtiment;24.2;Société Privée
615328;2.528611111111111;48.958888888888886;"48°57'32.000""N 2°31'43.000""E";93078;"";88 BLD LAURENT ET DANIELLE CASANOVA CTRE TECHNIQUE MUNICIPAL;93420;VILLEPINTE;pylône arbre;20.0;"Commune, communauté de commune"
615917;2.223611111111111;48.88444444444445;"48°53'4.000""N 2°13'25.000""E";92050;"";26/28 R PIERRE CURIE;92000;NANTERRE;Immeuble;28.0;"Copropriété, Syndic, SCI"
615988;2.325;48.88805555555555;"48°53'17.000""N 2°19'30.000""E";75117;"";70 B  AV DE CLICHY;75017;PARIS 17E ARRONDISSEMENT;Immeuble;33.0;"Copropriété, Syndic, SCI"
616887;2.2847222222222223;48.89472222222222;"48°53'41.000""N 2°17'5.000""E";92044;"";4 R ANTONIN RAYNAUD;92300;LEVALLOIS PERRET;Immeuble;53.0;Société HLM
617461;2.5433333333333334;48.98361111111111;"48°59'1.000""N 2°32'36.000""E";93073;"";LA FERME DU VIEUX PAYS;93290;TREMBLAY EN FRANCE;Pylône tubulaire;30.0;TOTEM
617958;2.2641666666666667;48.8975;"48°53'51.000""N 2°15'51.000""E";92026;"";8 R LÉON BOURSIER;92400;COURBEVOIE;Immeuble;29.0;Particulier
617962;2.258611111111111;48.899166666666666;"48°53'57.000""N 2°15'31.000""E";92026;"";1À7 VILLA CHAMBON;92400;COURBEVOIE;Bâtiment;27.0;ORANGE Services Fixes
617973;2.2466666666666666;48.89666666666667;"48°53'48.000""N 2°14'48.000""E";92026;"";44 R DE BITCHE;92400;COURBEVOIE;Immeuble;26.0;"Copropriété, Syndic, SCI"
617979;2.2425;48.89833333333333;"48°53'54.000""N 2°14'33.000""E";92026;"";28 T R GAULTIER;92400;COURBEVOIE;Immeuble;26.0;Société HLM
617983;2.2719444444444443;48.90694444444444;"48°54'25.000""N 2°16'19.000""E";92026;"";37 R DE LA SABLIERE;92400;COURBEVOIE;Immeuble;25.0;Société HLM
619447;2.493888888888889;48.85916666666667;"48°51'33.000""N 2°29'38.000""E";94033;"";"38, R DU BOIS GALON ENTREPRISE SIMDA";94120;FONTENAY SOUS BOIS;Bâtiment;31.0;Société Privée
619609;2.3625;48.60583333333334;"48°36'21.000""N 2°21'45.000""E";91086;"";R PIERRE JOSSE ZAC DES BORDES;91070;BONDOUFLE;Pylône tubulaire;25.0;TOTEM
619832;3.205277777777778;48.79638888888889;"48°47'47.000""N 3°12'19.000""E";77436;"";"RUE DU CHÂTEAU D'EAU VC DES BORDES";77169;SAINT SIMEON;"Château d'eau - réservoir";34.0;"Syndicat des eaux, Adduction"
620270;2.5905555555555555;48.83611111111111;"48°50'10.000""N 2°35'26.000""E";77083;"";4-6 ALLÉE KÉPLER CENTRE CFA PARC DE LA HAUTE MAISON;77420;CHAMPS SUR MARNE;Bâtiment;14.0;Société Privée
620360;2.2733333333333334;48.8125;"48°48'45.000""N 2°16'24.000""E";92023;"";"6/10, BD DES FRÈRES VIGOUROUX CPE CLAMART";92140;CLAMART;Immeuble;39.0;ORANGE Services Fixes
620395;2.4183333333333334;48.743611111111115;"48°44'37.000""N 2°25'6.000""E";94054;"";"2,4 R PIERRE SEMARD CITÉ DE LA SABLIERE";94310;ORLY;Immeuble;19.0;Société HLM
620748;2.368888888888889;48.79805555555556;"48°47'53.000""N 2°22'8.000""E";94076;"";37/41 R LOUISE MICHEL;94800;VILLEJUIF;Immeuble;18.3;"Copropriété, Syndic, SCI"
620817;2.2597222222222224;48.818333333333335;"48°49'6.000""N 2°15'35.000""E";92040;"";"44/56 R D'EREVAN";92130;ISSY LES MOULINEAUX;Immeuble;50.0;"Copropriété, Syndic, SCI"
621954;2.5833333333333335;48.91111111111111;"48°54'40.000""N 2°35'0.000""E";93015;"";"51 55 AV COROT RÉS. L'ETANG DU MOULIN";93470;COUBRON;Immeuble;26.0;Société HLM
622545;2.4419444444444443;48.75277777777778;"48°45'10.000""N 2°26'31.000""E";94078;GARE DE TRIAGE;CHEM DE PARIS;94190;VILLENEUVE SAINT GEORGES;Pylône autostable;31.0;SNCF Réseau
622974;2.311111111111111;48.70805555555555;"48°42'29.000""N 2°18'40.000""E";91161;LA SABLONIERE;AV DE MAZARIN;91380;CHILLY MAZARIN;"Château d'eau - réservoir";49.0;"Syndicat des eaux, Adduction"
623203;2.3449999999999998;48.64277777777778;"48°38'34.000""N 2°20'42.000""E";91549;"";"1, R DESCARTES";91700;SAINTE GENEVIEVE DES BOIS;Immeuble;19.0;Société HLM
624803;2.443888888888889;48.77111111111111;"48°46'16.000""N 2°26'38.000""E";94028;"";RTE DE LA POMPADOUR R VASCO DE GAMA CENTRE TECHNIQUE MUNICIPAL;94000;CRETEIL;Pylône tubulaire;30.0;TOTEM
624894;2.611111111111111;48.8925;"48°53'33.000""N 2°36'40.000""E";77108;"";162 AV  DE CLAYE;77500;CHELLES;Pylône autostable;32.0;TOTEM
625337;1.6744444444444446;48.96527777777778;"48°57'55.000""N 1°40'28.000""E";78354;LE ROUGEASSIER;7 CHEM DE ROSNY CENTRE EQUESTRE GR 26;78200;MAGNANVILLE;Pylône autostable;21.0;TOTEM
625349;1.6158333333333332;48.93416666666667;"48°56'3.000""N 1°36'57.000""E";78608;LES BROSSETS;ROUTE DE TERTRE;78980;TERTRE SAINT DENIS;Pylône tubulaire;30.0;TOTEM
625372;2.3541666666666665;48.754444444444445;"48°45'16.000""N 2°21'15.000""E";94065;"";R DE LA ROCHELLE;94150;RUNGIS;Pylône autostable;33.0;"Commune, communauté de commune"
626557;2.243333333333333;48.96805555555556;"48°58'5.000""N 2°14'36.000""E";95582;BUTTE DE MONTROUILLET;RUE DES MOULINS;95110;SANNOIS;Pylône autostable;53.0;TDF
627798;2.4047222222222224;48.87777777777778;"48°52'40.000""N 2°24'17.000""E";75119;"";19/29 BD SERURIER;75019;PARIS 19E ARRONDISSEMENT;Immeuble;43.0;"Copropriété, Syndic, SCI"
627888;2.2397222222222224;48.835277777777776;"48°50'7.000""N 2°14'23.000""E";92012;"";25B  AV MORIZET CPE;92100;BOULOGNE BILLANCOURT;Bâtiment;33.0;ORANGE Services Fixes
627917;2.233888888888889;48.83722222222222;"48°50'14.000""N 2°14'2.000""E";92012;"";"62 R DE L'ANCIENNE MAIRIE EGLISE";92100;BOULOGNE BILLANCOURT;Monument religieux;35.0;"Commune, communauté de commune"
627926;2.2469444444444444;48.835;"48°50'6.000""N 2°14'49.000""E";92012;"";72/74 AV EDOUARD VAILLANT;92100;BOULOGNE BILLANCOURT;Immeuble;26.0;"Copropriété, Syndic, SCI"
627928;2.2416666666666667;48.84388888888889;"48°50'38.000""N 2°14'30.000""E";92012;"";74 R ESCUDIER;92100;BOULOGNE BILLANCOURT;Immeuble;29.0;"Copropriété, Syndic, SCI"
627930;2.2316666666666665;48.842777777777776;"48°50'34.000""N 2°13'54.000""E";92012;"";127 AV. J-B CLÉMENT D.113;92100;BOULOGNE BILLANCOURT;Immeuble;57.0;"Copropriété, Syndic, SCI"
630896;2.374722222222222;48.90611111111111;"48°54'22.000""N 2°22'29.000""E";93001;"";87-95 R VICTOR HUGO N.301;93300;AUBERVILLIERS;Immeuble;39.7;Société Privée
632199;1.9186111111111113;48.941944444444445;"48°56'31.000""N 1°55'7.000""E";78206;LES CHATAIGNIERS;LA CROIX DE ROMAINVILLE RTE DES ALLUETS;78920;ECQUEVILLY;Pylône autostable;27.5;TOTEM
632300;1.7977777777777777;48.716388888888886;"48°42'59.000""N 1°47'52.000""E";78108;LA FOLIE;"LA R NEUVE STATION D'ÉPURATION";78610;BREVIAIRES;Pylône autostable;35.0;TOTEM
632579;2.39;48.89694444444444;"48°53'49.000""N 2°23'24.000""E";75119;"";30 AV CORENTIN CARIOU;75019;PARIS 19E ARRONDISSEMENT;Bâtiment;16.0;"Etat, Ministère"
632645;2.348888888888889;48.93638888888889;"48°56'11.000""N 2°20'56.000""E";93066;"";14/18 R ERNEST RENAN;93200;SAINT DENIS;Immeuble;29.0;Société HLM
633538;2.4427777777777777;48.6;"48°36'0.000""N 2°26'34.000""E";91340;LES HAUTS CORNUS;CHEM DE VILLABÉ;91090;LISSES;Tour hertzienne;97.0;TDF
635534;2.5930555555555554;48.70611111111111;"48°42'22.000""N 2°35'35.000""E";77450;ZA DU POIRIER PENCHÉ;RN 19 - ZA LE POIRIER PERCHÉ CENTRE DE FORMATION ROUTIÈRE 11;77170;SERVON;Pylône autostable;30.0;TOTEM
637554;2.1772222222222224;48.69722222222222;"48°41'50.000""N 2°10'38.000""E";91471;"";15 R GEORGES CLEMENCEAU UNIVERSITÉ PARIS SUD / BAT 103;91400;ORSAY;Bâtiment;28.0;"Etat, Ministère"
637569;2.145277777777778;48.725;"48°43'30.000""N 2°8'43.000""E";91534;"";CEA TOUR DES ESSAIS BÂTIMENT 458;91400;SACLAY;Immeuble;32.0;"Etat, Ministère"
637573;2.1075;48.704166666666666;"48°42'15.000""N 2°6'27.000""E";91272;"";2-6 R DU 11 NOVEMBRE;91190;GIF SUR YVETTE;Immeuble;20.0;"Copropriété, Syndic, SCI"
637575;2.19;48.69416666666667;"48°41'39.000""N 2°11'24.000""E";91471;"";1 R ANDRÉ MAGINOT BÂT 1;91400;ORSAY;Immeuble;22.0;"Copropriété, Syndic, SCI"
637579;2.1555555555555554;48.69722222222222;"48°41'50.000""N 2°9'20.000""E";91122;"";2 R DU HARAS MOULINS DE BURES;91440;BURES SUR YVETTE;Bâtiment;16.0;Société Privée
637659;2.202777777777778;48.701388888888886;"48°42'5.000""N 2°12'10.000""E";91471;"";BD  DE LA TERRASSE STADE MUNICIPAL DES ISLES;91400;ORSAY;Pylône autostable;25.0;HIVORY
637838;2.165;48.8;"48°48'0.000""N 2°9'54.000""E";78686;"";R RAPHAEL CORBY;78220;VIROFLAY;Immeuble;14.8;SNCF Réseau
638385;2.3938888888888887;48.804722222222225;"48°48'17.000""N 2°23'38.000""E";94041;"";16-18 AV DE LA RÉPUBLIQUE;94200;IVRY SUR SEINE;Immeuble;40.0;Société HLM
639034;2.2480555555555557;48.816944444444445;"48°49'1.000""N 2°14'53.000""E";92048;"";6 R DE PARIS;92190;MEUDON;Immeuble;28.5;Société HLM
640642;3.026388888888889;48.963055555555556;"48°57'47.000""N 3°1'35.000""E";77084;LES HAUTS DE CHANGIS;R MARCEL NEYRAT;77660;CHANGIS SUR MARNE;Pylône tubulaire;33.0;TOTEM
641141;2.776111111111111;48.73638888888889;"48°44'11.000""N 2°46'34.000""E";77470;"";5 R GUSTAVE EIFFEL ZI DE TOURNAN EN BRIE;77220;TOURNAN EN BRIE;Pylône autostable;51.0;TOTEM
641423;2.210277777777778;48.68638888888889;"48°41'11.000""N 2°12'37.000""E";91661;"";"AV DE L'OCEANIE";91140;VILLEBON SUR YVETTE;"Château d'eau - réservoir";73.0;"Syndicat des eaux, Adduction"
643562;2.3433333333333333;49.07361111111111;"49°4'25.000""N 2°20'36.000""E";95028;LE TREMBLE DU ROUSSEL;D 909 SILO CAPAFRANCE;95570;ATTAINVILLE;Silo;36.5;Société Privée
644109;2.1883333333333335;49.095555555555556;"49°5'44.000""N 2°11'18.000""E";95628;"";R DE LA CROIX BOISSIÈRE;95760;VALMONDOIS;Pylône autostable;26.3;HIVORY
646200;2.336388888888889;48.79472222222222;"48°47'41.000""N 2°20'11.000""E";94016;"";5 R DU DR HÉNOUILLE;94230;CACHAN;Bâtiment;23.6;Société HLM
646221;1.843888888888889;48.643055555555556;"48°38'35.000""N 1°50'38.000""E";78517;"";11 R DE LA GIRODERIE;78120;RAMBOUILLET;Pylône autostable;40.0;TOTEM
647547;2.5844444444444443;48.85055555555556;"48°51'2.000""N 2°35'4.000""E";77083;"";4 ALLÉE EDOUARD BRANLY;77420;CHAMPS SUR MARNE;Immeuble;25.0;Société HLM
647621;2.307777777777778;48.82694444444444;"48°49'37.000""N 2°18'28.000""E";75114;"";26 BD BRUNE INSTITUT DE PUÉRICULTURE DE PARIS;75014;PARIS 14E ARRONDISSEMENT;Immeuble;35.0;Société Privée
647626;2.322222222222222;48.82611111111111;"48°49'34.000""N 2°19'20.000""E";75114;"";46 AVENUE JEAN MOULIN;75014;PARIS 14E ARRONDISSEMENT;Immeuble;39.0;Société HLM
647628;2.3130555555555556;48.830555555555556;"48°49'50.000""N 2°18'47.000""E";75114;"";11-15 R PAULY;75014;PARIS 14E ARRONDISSEMENT;Immeuble;52.0;"Copropriété, Syndic, SCI"
647630;2.3219444444444446;48.83694444444444;"48°50'13.000""N 2°19'19.000""E";75114;"";"15 R DE L'OUEST";75014;PARIS 14E ARRONDISSEMENT;Immeuble;29.0;Société HLM
647638;2.3358333333333334;48.8275;"48°49'39.000""N 2°20'9.000""E";75114;"";"4,6,8 R D'ALÉSIA";75014;PARIS 14E ARRONDISSEMENT;Immeuble;30.5;Société HLM
647894;2.3294444444444444;48.82194444444445;"48°49'19.000""N 2°19'46.000""E";75114;"";"7, R MONTICELLI";75014;PARIS 14E ARRONDISSEMENT;Immeuble;33.0;"Copropriété, Syndic, SCI"
647928;2.3230555555555554;48.82888888888889;"48°49'44.000""N 2°19'23.000""E";75114;"";"121 R D'ALÉSIA";75014;PARIS 14E ARRONDISSEMENT;Immeuble;35.0;"Copropriété, Syndic, SCI"
647942;2.318611111111111;48.83777777777778;"48°50'16.000""N 2°19'7.000""E";75114;"";30-40 R DU CDT RENÉ MOUCHOTTE PLACE CATALOGNE (PARKING);75014;PARIS 14E ARRONDISSEMENT;Bâtiment;24.0;"Copropriété, Syndic, SCI"
647957;2.313888888888889;48.83416666666667;"48°50'3.000""N 2°18'50.000""E";75114;"";14 R DE GERGOVIE;75014;PARIS 14E ARRONDISSEMENT;Immeuble;45.0;Société HLM
648063;2.326111111111111;48.82861111111111;"48°49'43.000""N 2°19'34.000""E";75114;"";"226, AV DU MAINE";75014;PARIS 14E ARRONDISSEMENT;Immeuble;42.0;"Copropriété, Syndic, SCI"
648499;1.7341666666666666;48.88638888888889;"48°53'11.000""N 1°44'3.000""E";78300;AU-DESSUS DU GROS ORME;BORDURE  D 11 CHEM DE MILHEROU;78790;HARGEVILLE;Pylône tubulaire;39.0;HIVORY
648503;1.7819444444444446;48.90888888888889;"48°54'32.000""N 1°46'55.000""E";78325;LE NOYER GALANT;"ROUTE D'HARGEVILLE";78580;JUMEAUVILLE;Pylône tubulaire;33.0;TOTEM
648508;2.1480555555555556;48.86;"48°51'36.000""N 2°8'53.000""E";78126;"";"18, AV DE LA JONCHÈRE CC ELYSÉE 2";78170;CELLE SAINT CLOUD;Immeuble;24.0;"Copropriété, Syndic, SCI"
648527;2.3016666666666667;48.84166666666667;"48°50'30.000""N 2°18'6.000""E";75115;"";82 R BLOMET;75015;PARIS 15E ARRONDISSEMENT;Immeuble;39.7;Société HLM
649161;2.0391666666666666;49.08361111111111;"49°5'1.000""N 2°2'21.000""E";95078;"";"CHEM DU CHÂTEAU D'EAU PARC D'ACTIVITÉS COUDRIER";95650;BOISSY L AILLERIE;"Château d'eau - réservoir";30.0;"Commune, communauté de commune"
649339;2.235;48.895833333333336;"48°53'45.000""N 2°14'6.000""E";92026;"";12 R LÉONARD DE VINCI;92400;COURBEVOIE;Bâtiment;27.0;Conseil Départemental
649677;2.3602777777777777;48.663333333333334;"48°39'48.000""N 2°21'37.000""E";91687;"";2 R BOUGAINVILLE;91170;VIRY CHATILLON;Immeuble;47.0;Société HLM
649683;2.5319444444444446;48.79666666666667;"48°47'48.000""N 2°31'55.000""E";94019;"";9 AV DU MARÉCHAL LECLERC;94430;CHENNEVIERES SUR MARNE;Immeuble;19.5;ORANGE Services Fixes
649704;2.3822222222222225;48.85805555555555;"48°51'29.000""N 2°22'56.000""E";75111;"";142 R DE LA ROQUETTE;75011;PARIS 11E ARRONDISSEMENT;Bâtiment;34.0;Société HLM
649731;2.2847222222222223;48.84527777777778;"48°50'43.000""N 2°17'5.000""E";75115;"";109 R ST CHARLES;75015;PARIS 15E ARRONDISSEMENT;Immeuble;39.5;"Copropriété, Syndic, SCI"
649746;2.3113888888888887;48.839444444444446;"48°50'22.000""N 2°18'41.000""E";75115;INSTITUT PASTEUR;25 R DR ROUX;75015;PARIS 15E ARRONDISSEMENT;Immeuble;44.0;"Etat, Ministère"
649753;2.306111111111111;48.834722222222226;"48°50'5.000""N 2°18'22.000""E";75115;"";25 R DE VOUILLE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;46.0;Société HLM
649771;2.2797222222222224;48.84444444444444;"48°50'40.000""N 2°16'47.000""E";75115;"";3 R ST CHRISTOPHE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;34.0;"Copropriété, Syndic, SCI"
649775;2.289722222222222;48.83277777777778;"48°49'58.000""N 2°17'23.000""E";75115;"";4 R FIRMIN GILLOT;75015;PARIS 15E ARRONDISSEMENT;Immeuble;40.0;"Copropriété, Syndic, SCI"
649781;2.2880555555555557;48.838055555555556;"48°50'17.000""N 2°17'17.000""E";75115;"";289 R LECOURBE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;42.0;"Copropriété, Syndic, SCI"
649783;2.295;48.84166666666667;"48°50'30.000""N 2°17'42.000""E";75115;"";"27/29 R DE L'ABBÉ GROULT";75015;PARIS 15E ARRONDISSEMENT;Immeuble;29.0;"Copropriété, Syndic, SCI"
650139;2.2911111111111113;48.85138888888889;"48°51'5.000""N 2°17'28.000""E";75115;"";44-46 BD DE GRENELLE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;44.6;Société Privée
650141;2.286111111111111;48.848055555555554;"48°50'53.000""N 2°17'10.000""E";75115;"";68/70 R ST CHARLES;75015;PARIS 15E ARRONDISSEMENT;Immeuble;36.5;Société HLM
650143;2.292222222222222;48.85472222222222;"48°51'17.000""N 2°17'32.000""E";75115;"";R DE LA FÉDÉRATION 20 R JEAN REY;75015;PARIS 15E ARRONDISSEMENT;Immeuble;47.0;Société Privée
650145;2.2819444444444446;48.8325;"48°49'57.000""N 2°16'55.000""E";75115;"";1 PL DE LA PORTE DE VERSAILLES PARKING PARC DES EXPOSITIONS;75015;PARIS 15E ARRONDISSEMENT;Bâtiment;33.0;"Commune, communauté de commune"
650147;2.2716666666666665;48.83861111111111;"48°50'19.000""N 2°16'18.000""E";75115;"";"7, ESPLANADE HENRI DE FRANCE MAISON FRANCE TÉLÉVISION";75015;PARIS 15E ARRONDISSEMENT;Immeuble;41.0;"Etat, Ministère"
650149;2.287777777777778;48.83;"48°49'48.000""N 2°17'16.000""E";75115;PORTE DE VERSAILLES;PARC DES EXPOSITIONS R DES MÉTIERS;75015;PARIS 15E ARRONDISSEMENT;Immeuble;20.0;"Commune, communauté de commune"
650160;2.2875;48.84166666666667;"48°50'30.000""N 2°17'15.000""E";75115;"";101 R DE LA CONVENTION;75015;PARIS 15E ARRONDISSEMENT;Immeuble;38.0;Société HLM
650162;2.2888888888888888;48.853611111111114;"48°51'13.000""N 2°17'20.000""E";75115;"";6 BD  DE GRENELLE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;54.0;"Copropriété, Syndic, SCI"
650170;2.2969444444444447;48.83;"48°49'48.000""N 2°17'49.000""E";75115;"";105 BD LEFEBVRE;75015;PARIS 15E ARRONDISSEMENT;Bâtiment;47.0;Société HLM
650172;2.2980555555555555;48.85194444444444;"48°51'7.000""N 2°17'53.000""E";75115;"";8 R DUPLEIX;75015;PARIS 15E ARRONDISSEMENT;Bâtiment;30.0;"Copropriété, Syndic, SCI"
650174;2.3072222222222223;48.835;"48°50'6.000""N 2°18'26.000""E";75115;"";10.12 R ST AMAND;75015;PARIS 15E ARRONDISSEMENT;Immeuble;35.0;"Copropriété, Syndic, SCI"
650221;2.296111111111111;48.84777777777778;"48°50'52.000""N 2°17'46.000""E";75115;"";28 R DE LETELLIER;75015;PARIS 15E ARRONDISSEMENT;Immeuble;24.0;"Copropriété, Syndic, SCI"
651200;2.296666666666667;48.84972222222222;"48°50'59.000""N 2°17'48.000""E";75115;"";99-101 BD DE GRENELLE LA MOTTE PIQUET;75015;PARIS 15E ARRONDISSEMENT;Immeuble;42.3;"Copropriété, Syndic, SCI"
651514;2.36;48.94583333333333;"48°56'45.000""N 2°21'36.000""E";93066;"";2 R JULES VÉDRINES AV. DE LÉNINE - N.1;93200;SAINT DENIS;Bâtiment;42.0;ORANGE Services Fixes
651520;2.3716666666666666;48.93416666666667;"48°56'3.000""N 2°22'18.000""E";93066;"";7 R DU DR LAMAZE;93200;SAINT DENIS;Immeuble;37.0;Société HLM
651522;2.3544444444444443;48.940555555555555;"48°56'26.000""N 2°21'16.000""E";93066;"";12 R AUGUSTE GILLOT ALLÉE VERTE BUREAU DE POSTE;93200;SAINT DENIS;Immeuble;33.0;La Poste
651912;2.348333333333333;48.94555555555556;"48°56'44.000""N 2°20'54.000""E";93066;"";31 AV COLONEL FABIEN;93200;SAINT DENIS;Immeuble;45.0;Société HLM
